MJD mag magerr band
58780.92538332 13.648 0.104 WISE_W2
58781.05615927 13.861 0.157 WISE_W2
58781.05615927 14.11 0.05 WISE_W1
58781.12161093 14.146 0.054 WISE_W1
58781.12161093 13.68 0.107 WISE_W2
58781.25238679 14.079 0.057 WISE_W1
58781.25238679 13.743 0.131 WISE_W2
58781.3178384 13.949 0.057 WISE_W1
58781.3178384 13.666 0.166 WISE_W2
58781.38329006 13.891 0.151 WISE_W2
58781.38329006 14.135 0.055 WISE_W1
58781.44823232 14.111 0.051 WISE_W1
58781.44823232 13.938 0.16 WISE_W2
58781.51406597 14.223 0.057 WISE_W1
58781.51406597 13.681 0.104 WISE_W2
58781.57951758 13.934 0.075 WISE_W1
58781.57951758 13.773 0.138 WISE_W2
58781.64496919 13.489 0.116 WISE_W2
58781.64496919 14.12 0.051 WISE_W1
58781.71029348 13.784 0.137 WISE_W2
58781.71029348 14.119 0.062 WISE_W1
58781.77574515 14.074 0.057 WISE_W1
58781.77574515 13.786 0.115 WISE_W2
58781.84119681 13.648 0.114 WISE_W2
58781.84119681 14.013 0.056 WISE_W1
58781.90664841 13.759 0.13 WISE_W2
58781.90664841 14.148 0.054 WISE_W1
58781.97197271 14.055 0.052 WISE_W1
58781.97197271 13.857 0.129 WISE_W2
58782.03742437 14.101 0.057 WISE_W1
58782.03742437 13.516 0.143 WISE_W2
58782.29910355 14.141 0.052 WISE_W1
58782.29910355 13.685 0.127 WISE_W2
58782.42987946 13.825 0.141 WISE_W2
58782.42987946 14.18 0.071 WISE_W1
58935.2142234 13.835 0.046 WISE_W1
58935.2142234 13.502 0.095 WISE_W2
58935.34499949 13.454 0.096 WISE_W2
58935.34499949 13.848 0.052 WISE_W1
58935.47526622 13.856 0.049 WISE_W1
58935.47526622 13.712 0.18 WISE_W2
58935.60655161 13.532 0.096 WISE_W2
58935.60655161 13.862 0.048 WISE_W1
58935.67200331 13.499 0.092 WISE_W2
58935.67200331 13.928 0.05 WISE_W1
58935.7373277 13.826 0.05 WISE_W1
58935.7373277 13.427 0.087 WISE_W2
58935.8027794 13.896 0.049 WISE_W1
58935.8027794 13.762 0.207 WISE_W2
58935.86810373 13.429 0.081 WISE_W2
58935.86810373 13.898 0.058 WISE_W1
58935.93355547 13.475 0.125 WISE_W2
58935.93355547 13.832 0.055 WISE_W1
58935.99900718 13.247 0.088 WISE_W2
58935.99900718 13.811 0.062 WISE_W1
58936.06433156 13.459 0.105 WISE_W2
58936.06433156 13.802 0.042 WISE_W1
58936.12978326 13.885 0.046 WISE_W1
58936.12978326 13.587 0.101 WISE_W2
58936.19472565 13.862 0.046 WISE_W1
58936.19472565 13.653 0.108 WISE_W2
58936.26055934 13.864 0.046 WISE_W1
58936.26055934 13.656 0.104 WISE_W2
58936.32601104 13.658 0.118 WISE_W2
58936.32601104 13.873 0.053 WISE_W1
58936.39133538 13.798 0.042 WISE_W1
58936.39133538 13.385 0.085 WISE_W2
58936.45678708 13.816 0.046 WISE_W1
58936.45678708 13.452 0.125 WISE_W2
58936.58705385 13.948 0.047 WISE_W1
58936.58705385 13.55 0.12 WISE_W2
58936.7183392 13.819 0.043 WISE_W1
58936.7183392 13.328 0.088 WISE_W2
58936.84911532 13.411 0.089 WISE_W2
58936.84911532 13.79 0.043 WISE_W1
58942.14599611 13.411 0.085 WISE_W2
58942.14599611 13.774 0.042 WISE_W1
58942.21132046 13.781 0.045 WISE_W1
58942.21132046 13.338 0.079 WISE_W2
58942.21144778 13.798 0.053 WISE_W1
58942.21144778 13.593 0.103 WISE_W2
58944.92468750011 19.539400100708008 0.27871501445770264 ZTF_g
58955.73871529987 19.113399505615234 0.12841199338436127 ZTF_r
