MJD mag magerr band
58753.00159789 14.591 0.076 WISE_W1
58753.00159789 14.358 0.221 WISE_W2
58753.13186443 14.88 0.143 WISE_W1
58753.13186443 14.11 0.236 WISE_W2
58753.26314965 14.579 0.095 WISE_W1
58753.26314965 14.53 0.243 WISE_W2
58906.95206308 14.679 0.09 WISE_W1
58906.95206308 14.674 0.402 WISE_W2
58907.08283924 14.594 0.31 WISE_W2
58907.08283924 14.646 0.086 WISE_W1
58907.21361549 14.639 0.1 WISE_W1
58907.21361549 14.506 0.284 WISE_W2
58907.27906722 14.937 0.359 WISE_W2
58907.27906722 14.656 0.08 WISE_W1
58907.34439169 14.525 0.088 WISE_W1
58907.34439169 14.558 0.209 WISE_W2
58907.344519 14.508 0.257 WISE_W2
58907.344519 14.712 0.083 WISE_W1
58907.40984341 14.655 0.081 WISE_W1
58907.40984341 14.255 0.192 WISE_W2
58907.47478584 14.206 0.182 WISE_W2
58907.47478584 14.87 0.095 WISE_W1
58907.54023758 14.684 0.089 WISE_W1
58907.54023758 14.679 0.249 WISE_W2
58907.67152304 14.785 0.084 WISE_W1
58907.67152304 14.395 0.217 WISE_W2
58907.80229924 14.768 0.09 WISE_W1
58907.80229924 14.457 0.277 WISE_W2
58907.93307549 14.494 0.214 WISE_W2
58907.93307549 14.437 0.066 WISE_W1
59116.30932304 14.846 0.121 WISE_W1
59116.30932304 14.742 0.277 WISE_W2
59116.44009891 14.671 0.335 WISE_W2
59116.44009891 14.747 0.099 WISE_W1
59116.44022628 14.817 0.317 WISE_W2
59116.44022628 14.788 0.152 WISE_W1
59116.57100206 14.627 0.077 WISE_W1
59116.57100206 14.295 0.19 WISE_W2
59116.70177794 14.715 0.118 WISE_W1
59116.70177794 13.703 0.18 WISE_W2
59116.7671022 14.61 0.084 WISE_W1
59116.7671022 14.452 0.265 WISE_W2
59116.83255382 14.32 0.128 WISE_W1
59116.89787807 14.502 0.236 WISE_W2
59116.89787807 14.593 0.087 WISE_W1
59116.89800544 14.705 0.083 WISE_W1
59116.96332969 14.496 0.249 WISE_W2
59116.96332969 14.589 0.082 WISE_W1
59117.02878126 14.415 0.079 WISE_W1
59117.02878126 14.662 0.293 WISE_W2
59117.15904779 14.808 0.111 WISE_W1
59117.15904779 14.359 0.243 WISE_W2
59117.29033297 14.709 0.104 WISE_W1
59117.29033297 14.815 0.452 WISE_W2
59273.92712058 14.915 0.494 WISE_W2
59273.92712058 14.875 0.099 WISE_W1
59274.05789683 14.727 0.081 WISE_W1
59274.18867299 14.291 0.218 WISE_W2
59274.18867299 14.823 0.087 WISE_W1
59274.31932183 14.624 0.228 WISE_W2
59274.31932183 14.697 0.129 WISE_W1
59274.38477361 14.396 0.201 WISE_W2
59274.38477361 14.681 0.081 WISE_W1
59274.45009802 14.88 0.092 WISE_W1
59274.45009802 14.972 0.393 WISE_W2
59274.51554971 14.752 0.089 WISE_W1
59274.51554971 14.426 0.191 WISE_W2
59274.58087413 14.462 0.303 WISE_W2
59274.58087413 14.61 0.08 WISE_W1
59274.64619851 14.291 0.215 WISE_W2
59274.64619851 14.613 0.1 WISE_W1
59274.77697465 14.756 0.09 WISE_W1
59274.77697465 14.398 0.226 WISE_W2
59274.9077509 14.952 0.313 WISE_W2
59274.9077509 14.631 0.082 WISE_W1
59480.55907204 14.731 0.296 WISE_W2
59480.55907204 14.694 0.089 WISE_W1
59480.68972047 14.687 0.296 WISE_W2
59480.68972047 14.564 0.075 WISE_W1
59480.82049632 15.016 0.364 WISE_W2
59480.82049632 14.782 0.089 WISE_W1
59480.95114485 14.857 0.108 WISE_W1
59480.95114485 14.96 0.47 WISE_W2
59481.01646917 14.527 0.255 WISE_W2
59481.01646917 14.761 0.103 WISE_W1
59481.08192071 14.633 0.104 WISE_W1
59481.08192071 14.693 0.34 WISE_W2
59481.14724501 14.45 0.237 WISE_W2
59481.14724501 14.682 0.098 WISE_W1
59481.21256928 14.218 0.202 WISE_W2
59481.21256928 14.733 0.085 WISE_W1
59481.2778935 14.799 0.093 WISE_W1
59481.2778935 14.25 0.186 WISE_W2
59481.4086694 14.744 0.093 WISE_W1
59481.4086694 14.207 0.235 WISE_W2
59481.53931788 14.98 0.477 WISE_W2
59481.53931788 14.615 0.093 WISE_W1
59486.24521289 14.628 0.189 WISE_W1
59638.18760405 14.714 0.099 WISE_W1
59638.18760405 14.435 0.295 WISE_W2
59638.31825295 14.825 0.277 WISE_W2
59638.31825295 14.733 0.083 WISE_W1
59638.44839259 14.576 0.088 WISE_W1
59638.44839259 14.959 0.475 WISE_W2
59638.51371704 14.48 0.24 WISE_W2
59638.51371704 14.613 0.076 WISE_W1
59638.57942344 14.597 0.083 WISE_W1
59638.57942344 14.589 0.242 WISE_W2
59638.64474788 14.806 0.13 WISE_W1
59638.64474788 14.732 0.353 WISE_W2
59638.71007234 14.501 0.069 WISE_W1
59638.71007234 14.535 0.216 WISE_W2
59638.77539683 14.399 0.263 WISE_W2
59638.77539683 14.675 0.09 WISE_W1
59638.90604573 14.29 0.191 WISE_W2
59638.90604573 14.761 0.085 WISE_W1
59639.03669472 14.677 0.24 WISE_W2
59639.03669472 14.69 0.083 WISE_W1
59639.16670694 15.086 0.429 WISE_W2
59639.16670694 14.686 0.101 WISE_W1
59847.73711744 14.432 0.23 WISE_W2
59847.73711744 14.468 0.072 WISE_W1
59847.86751144 14.804 0.09 WISE_W1
59847.86751144 14.568 0.286 WISE_W2
59847.99790534 14.215 0.174 WISE_W2
59847.99790534 14.746 0.086 WISE_W1
59848.0631023 14.867 0.305 WISE_W2
59848.0631023 14.442 0.073 WISE_W1
59848.12829924 14.673 0.129 WISE_W1
59848.12829924 14.419 0.251 WISE_W2
59848.19298685 14.753 0.33 WISE_W2
59848.19298685 14.74 0.113 WISE_W1
59848.19311417 14.7 0.288 WISE_W2
59848.19311417 14.645 0.105 WISE_W1
59848.25869314 14.825 0.093 WISE_W1
59848.25869314 14.998 0.511 WISE_W2
59848.32389001 14.233 0.201 WISE_W2
59848.32389001 14.704 0.09 WISE_W1
59848.32401737 14.349 0.264 WISE_W2
59848.32401737 14.549 0.098 WISE_W1
59848.45441132 14.101 0.183 WISE_W2
59848.45441132 14.798 0.085 WISE_W1
59848.58480517 14.785 0.108 WISE_W1
59848.58480517 14.451 0.221 WISE_W2
59848.71519912 14.608 0.085 WISE_W1
59848.71519912 14.362 0.223 WISE_W2
60002.28644367 14.691 0.083 WISE_W1
60002.28644367 14.289 0.247 WISE_W2
60002.41658343 14.569 0.291 WISE_W2
60002.41658343 14.652 0.077 WISE_W1
60002.54621378 14.677 0.087 WISE_W1
60002.54621378 14.52 0.321 WISE_W2
60002.67673544 14.827 0.099 WISE_W1
60002.74180535 14.557 0.285 WISE_W2
60002.74180535 14.625 0.084 WISE_W1
60002.80687515 14.635 0.356 WISE_W2
60002.80687515 14.59 0.08 WISE_W1
60002.871945 14.855 0.101 WISE_W1
60002.93701491 14.179 0.209 WISE_W2
60002.93701491 14.69 0.109 WISE_W1
60003.00208476 14.519 0.078 WISE_W1
60003.00208476 14.734 0.357 WISE_W2
60003.13158774 14.772 0.093 WISE_W1
60003.13158774 14.356 0.286 WISE_W2
60003.1317151 13.914 0.238 WISE_W2
60003.1317151 14.409 0.068 WISE_W1
60003.26223676 14.769 0.216 WISE_W1
60003.26223676 13.927 0.255 WISE_W2
60005.14825037 14.545 0.108 WISE_W1
60005.27839012 14.047 0.407 WISE_W2
60005.27839012 14.784 0.124 WISE_W1
60005.40852987 14.607 0.087 WISE_W1
60005.40852987 14.361 0.389 WISE_W2
60005.53866971 14.781 0.106 WISE_W1
60005.60361225 14.559 0.091 WISE_W1
60005.60361225 14.132 0.351 WISE_W2
60005.66868214 14.569 0.095 WISE_W1
60005.66868214 14.321 0.372 WISE_W2
60005.73375204 14.614 0.47 WISE_W2
60005.73375204 14.364 0.087 WISE_W1
60005.79882199 14.535 0.419 WISE_W2
60005.79882199 14.666 0.092 WISE_W1
60005.86389189 14.583 0.094 WISE_W1
60005.86389189 14.064 0.318 WISE_W2
60005.99390432 14.729 0.09 WISE_W1
60005.99403168 14.536 0.09 WISE_W1
60005.99403168 14.383 0.344 WISE_W2
60006.12404411 14.936 0.517 WISE_W2
60006.12404411 14.759 0.1 WISE_W1
60211.86009583 14.899 0.115 WISE_W1
