MJD mag magerr band
59053.5935866 13.153 0.087 WISE_W2
59053.5935866 13.706 0.043 WISE_W1
59053.65903809 13.032 0.094 WISE_W2
59053.65903809 13.632 0.063 WISE_W1
59053.72436237 13.758 0.05 WISE_W1
59053.72436237 13.192 0.091 WISE_W2
59053.78981397 13.729 0.045 WISE_W1
59053.78981397 13.066 0.077 WISE_W2
59053.85513821 13.795 0.05 WISE_W1
59053.85513821 12.959 0.074 WISE_W2
59053.85526552 13.721 0.044 WISE_W1
59053.85526552 13.15 0.084 WISE_W2
59053.98604196 13.827 0.053 WISE_W1
59053.98604196 13.018 0.102 WISE_W2
59054.11681779 13.667 0.044 WISE_W1
59054.11681779 13.007 0.107 WISE_W2
59054.24759356 13.096 0.097 WISE_W2
59054.24759356 13.746 0.044 WISE_W1
59076.60821065 -17.617 0.036 ATLAS_o
59111.473323624 21.281 0.284945 PS_w
59128.4017059329 20.8609 0.249116 PS_i
59206.2656091541 20.6195 0.165319 PS_i
59206.2873594654 20.6478 0.192718 PS_i
59213.51973552 13.27 0.077 WISE_W2
59213.51973552 13.941 0.056 WISE_W1
59213.51986288 13.041 0.074 WISE_W2
59213.51986288 13.755 0.05 WISE_W1
59213.65051218 13.673 0.051 WISE_W1
59213.65051218 13.022 0.078 WISE_W2
59213.65063954 13.728 0.05 WISE_W1
59213.65063954 13.123 0.094 WISE_W2
59213.78128836 13.809 0.053 WISE_W1
59213.78128836 12.973 0.063 WISE_W2
59213.84674012 13.13 0.08 WISE_W2
59213.84674012 13.681 0.043 WISE_W1
59213.9120645 13.133 0.074 WISE_W2
59213.9120645 13.68 0.045 WISE_W1
59213.97751625 12.989 0.101 WISE_W2
59213.97751625 13.71 0.041 WISE_W1
59214.04284064 13.771 0.044 WISE_W1
59214.04284064 13.047 0.064 WISE_W2
59214.10829243 13.044 0.072 WISE_W2
59214.10829243 13.724 0.048 WISE_W1
59214.17361677 13.736 0.042 WISE_W1
59214.17361677 13.023 0.064 WISE_W2
59214.23906848 13.097 0.067 WISE_W2
59214.23906848 13.861 0.053 WISE_W1
59214.36984457 13.131 0.088 WISE_W2
59214.36984457 13.66 0.047 WISE_W1
59214.50062075 13.805 0.057 WISE_W1
59214.50062075 13.228 0.086 WISE_W2
59341.98723379988 18.986233964455785 0.11546263547054765 ZTF_r
59341.98723379988 18.83799934387207 0.14808699488639832 ZTF_r
59341.98958329996 18.730652991113054 0.10522571209054626 ZTF_r
59341.98958329996 18.60930061340332 0.15658099949359894 ZTF_r
59341.99194440013 18.851563445383352 0.12216815431573662 ZTF_r
59341.99429399986 18.83799934387207 0.2394859939813614 ZTF_r
59342.986446800176 18.597400665283203 0.10904599726200104 ZTF_r
59342.986446800176 18.627142779114283 0.06375981473996328 ZTF_r
59342.98885420011 18.553300857543945 0.10339000076055527 ZTF_r
