MJD mag magerr band
57864.21751027 12.096 0.037 WISE_W2
57864.2830894 12.058 0.04 WISE_W2
57864.2830894 12.611 0.026 WISE_W1
57864.34854122 12.153 0.044 WISE_W2
57864.34854122 12.609 0.026 WISE_W1
57864.41399299 12.623 0.025 WISE_W1
57864.41399299 12.089 0.036 WISE_W2
57864.4794448 11.963 0.039 WISE_W2
57864.4794448 12.597 0.026 WISE_W1
57864.54489652 12.175 0.041 WISE_W2
57864.54489652 12.624 0.029 WISE_W1
57864.61047565 12.08 0.044 WISE_W2
57864.61047565 12.56 0.028 WISE_W1
57864.67592742 12.051 0.035 WISE_W2
57864.67592742 12.569 0.027 WISE_W1
57864.74137924 12.004 0.041 WISE_W2
57864.74137924 12.617 0.025 WISE_W1
57864.87228277 12.551 0.029 WISE_W1
57864.87228277 12.086 0.033 WISE_W2
57865.00331372 12.029 0.036 WISE_W2
57865.00331372 12.564 0.025 WISE_W1
57865.13421726 12.066 0.034 WISE_W2
57865.13421726 12.568 0.024 WISE_W1
58065.87118498 12.57 0.025 WISE_W1
58065.87118498 12.088 0.035 WISE_W2
58066.00208838 12.58 0.025 WISE_W1
58066.00208838 12.11 0.036 WISE_W2
58066.19844353 11.963 0.033 WISE_W2
58066.19844353 12.555 0.024 WISE_W1
58066.26389523 12.636 0.025 WISE_W1
58066.26389523 12.094 0.037 WISE_W2
58066.32934698 12.029 0.036 WISE_W2
58066.32934698 12.588 0.025 WISE_W1
58066.39479868 12.069 0.035 WISE_W2
58066.39479868 12.512 0.029 WISE_W1
58066.39492604 12.099 0.036 WISE_W2
58066.39492604 12.607 0.029 WISE_W1
58066.59128115 12.056 0.035 WISE_W2
58066.59128115 12.626 0.025 WISE_W1
58066.65673285 12.062 0.039 WISE_W2
58066.65673285 12.606 0.025 WISE_W1
58066.72218459 12.616 0.025 WISE_W1
58066.72218459 12.038 0.035 WISE_W2
58066.7876363 12.012 0.046 WISE_W2
58066.7876363 12.632 0.028 WISE_W1
58066.853088 12.596 0.026 WISE_W1
58066.853088 12.053 0.036 WISE_W2
58066.9185397 12.024 0.037 WISE_W2
58066.9185397 12.646 0.029 WISE_W1
58066.98399145 12.584 0.026 WISE_W1
58066.98399145 12.117 0.038 WISE_W2
58067.04944315 12.609 0.029 WISE_W1
58067.04944315 12.074 0.048 WISE_W2
58067.24592557 12.544 0.028 WISE_W1
58067.24592557 12.048 0.037 WISE_W2
58067.31137726 12.03 0.039 WISE_W2
58067.31137726 12.584 0.03 WISE_W1
58067.37682896 12.633 0.029 WISE_W1
58067.37682896 12.115 0.035 WISE_W2
58067.44228061 12.001 0.033 WISE_W2
58067.44228061 12.585 0.026 WISE_W1
58067.50773236 12.615 0.027 WISE_W1
58067.50773236 12.06 0.041 WISE_W2
58068.75156959 12.599 0.026 WISE_W1
58068.75156959 12.055 0.034 WISE_W2
58068.88247356 11.996 0.039 WISE_W2
58068.88247356 12.588 0.025 WISE_W1
58069.01337701 12.593 0.024 WISE_W1
58069.01337701 12.034 0.041 WISE_W2
58069.07882872 12.02 0.035 WISE_W2
58069.07882872 12.577 0.025 WISE_W1
58069.20973207 12.016 0.034 WISE_W2
58069.20973207 12.547 0.025 WISE_W1
58069.27518382 12.635 0.029 WISE_W1
58069.27518382 12.084 0.037 WISE_W2
58069.34063552 12.595 0.027 WISE_W1
58069.34063552 12.026 0.036 WISE_W2
58069.34076284 12.099 0.036 WISE_W2
58069.34076284 12.632 0.027 WISE_W1
58069.40621458 12.577 0.026 WISE_W1
58069.40621458 12.015 0.035 WISE_W2
58069.53711799 12.553 0.025 WISE_W1
58069.53711799 12.068 0.04 WISE_W2
58069.60256968 12.072 0.043 WISE_W2
58069.60256968 12.569 0.024 WISE_W1
58069.66802144 12.585 0.031 WISE_W1
58069.66802144 12.047 0.045 WISE_W2
58069.73347312 12.584 0.025 WISE_W1
58069.73347312 12.01 0.036 WISE_W2
58069.79892483 12.095 0.048 WISE_W2
58069.79892483 12.565 0.025 WISE_W1
58069.86437653 12.607 0.027 WISE_W1
58069.86437653 11.991 0.037 WISE_W2
58069.92982828 12.59 0.031 WISE_W1
58069.92982828 12.11 0.058 WISE_W2
58069.99528002 12.023 0.034 WISE_W2
58069.99528002 12.603 0.031 WISE_W1
58070.06073168 12.026 0.038 WISE_W2
58070.06073168 12.572 0.029 WISE_W1
58070.25721414 12.014 0.037 WISE_W2
58070.25721414 12.594 0.032 WISE_W1
58070.32266589 12.588 0.028 WISE_W1
58070.32266589 12.012 0.037 WISE_W2
58070.38811755 12.554 0.026 WISE_W1
58070.38811755 12.211 0.053 WISE_W2
58070.6499244 11.938 0.104 WISE_W2
58070.6499244 12.558 0.025 WISE_W1
58223.54111356 12.419 0.027 WISE_W1
58223.54111356 11.92 0.037 WISE_W2
58223.67239911 12.51 0.029 WISE_W1
58223.67239911 11.915 0.041 WISE_W2
58223.80330262 12.463 0.029 WISE_W1
58223.80330262 11.973 0.038 WISE_W2
58223.93420617 11.943 0.04 WISE_W2
58223.93420617 12.507 0.027 WISE_W1
58223.99965797 11.968 0.034 WISE_W2
58223.99965797 12.492 0.027 WISE_W1
58224.06510968 12.492 0.029 WISE_W1
58224.06510968 11.965 0.048 WISE_W2
58224.13005212 12.387 0.033 WISE_W1
58224.13005212 11.954 0.034 WISE_W2
58224.19550387 12.476 0.026 WISE_W1
58224.19550387 11.922 0.04 WISE_W2
58224.26146498 12.476 0.028 WISE_W1
58224.26146498 11.922 0.047 WISE_W2
58224.32678933 12.545 0.027 WISE_W1
58224.32678933 11.927 0.031 WISE_W2
58224.32691669 12.442 0.025 WISE_W1
58224.32691669 11.993 0.034 WISE_W2
58224.39224112 11.934 0.037 WISE_W2
58224.39224112 12.481 0.028 WISE_W1
58224.39236844 11.887 0.036 WISE_W2
58224.39236844 12.464 0.028 WISE_W1
58224.45769288 11.923 0.033 WISE_W2
58224.45769288 12.471 0.03 WISE_W1
58224.52263531 11.998 0.036 WISE_W2
58224.52263531 12.548 0.028 WISE_W1
58224.52276264 12.406 0.03 WISE_W1
58224.52276264 11.946 0.038 WISE_W2
58224.58859638 11.915 0.039 WISE_W2
58224.58859638 12.449 0.024 WISE_W1
58224.65404818 12.462 0.025 WISE_W1
58224.65404818 11.789 0.039 WISE_W2
58224.71949993 12.446 0.023 WISE_W1
58224.71949993 11.982 0.034 WISE_W2
58224.78495174 12.483 0.025 WISE_W1
58224.78495174 11.919 0.044 WISE_W2
58224.85040348 11.896 0.033 WISE_W2
58224.85040348 12.452 0.023 WISE_W1
58224.91585524 12.476 0.024 WISE_W1
58224.91585524 11.971 0.037 WISE_W2
58224.98130704 11.921 0.038 WISE_W2
58224.98130704 12.482 0.024 WISE_W1
58225.0467588 12.496 0.024 WISE_W1
58225.0467588 11.964 0.036 WISE_W2
58225.11170181 12.447 0.024 WISE_W1
58225.11170181 11.958 0.034 WISE_W2
58225.17766287 12.501 0.025 WISE_W1
58225.17766287 11.941 0.04 WISE_W2
58225.24260527 11.907 0.037 WISE_W2
58225.24260527 12.469 0.029 WISE_W1
58225.30843905 12.449 0.028 WISE_W1
58225.30843905 11.936 0.032 WISE_W2
58225.30856638 11.928 0.036 WISE_W2
58225.30856638 12.488 0.028 WISE_W1
58225.43934251 12.5 0.025 WISE_W1
58225.43934251 11.983 0.034 WISE_W2
58225.57024607 12.433 0.023 WISE_W1
58225.57024607 11.967 0.033 WISE_W2
58232.44115339 12.477 0.026 WISE_W1
58232.44115339 11.965 0.045 WISE_W2
58232.50660514 12.427 0.023 WISE_W1
58232.50660514 11.958 0.036 WISE_W2
58288.720347200055 19.828100204467773 0.1962320059537887 ZTF_g
58288.76104169991 19.56559944152832 0.1175090000033378 ZTF_r
58300.82096059993 19.23550033569336 0.1348139941692352 ZTF_r
58432.88431442 12.3 0.038 WISE_W2
58432.88431442 12.877 0.037 WISE_W1
58433.01509047 12.781 0.027 WISE_W1
58433.01509047 12.299 0.04 WISE_W2
58433.14599394 12.301 0.043 WISE_W2
58433.14599394 12.784 0.026 WISE_W1
